,duration,reward
448,6,-12.289513296720475
449,18,-66.67557040323727
450,10,-26.398253599572335
451,19,-65.22768267267836
452,13,-40.890446493248724
453,12,-40.24117814538382
454,15,-49.25178153677218
455,21,-72.66678392067394
456,3,-521.8058108333564
457,20,-75.60168478243389
458,18,-66.71688646113952
459,14,-48.73072171226496
460,19,-63.33219992873539
461,15,-45.767681311695725
462,18,-66.61093879541552
463,2,-515.3959557596025
464,6,-12.287122544275714
465,10,-26.404513114745303
466,15,-51.18472528674787
467,10,-26.399414863637155
468,10,-26.46163738870555
469,15,-46.36794044633971
470,3,-521.8049727314088
471,17,-59.47705358645929
472,21,-74.48367454358497
473,3,-521.8058088867667
474,18,-66.59822745815917
475,10,-27.619427258968205
476,6,-12.707891975221424
477,6,-12.720533321310526
478,6,-12.617711210235964
479,3,-521.8012890444119
480,4,-529.5497351112873
481,17,-59.23409890526407
482,10,-26.43202443786353
483,6,-12.697266465457705
484,18,-66.5869629326431
485,17,-57.13523538733616
486,8,-16.487045679534212
487,18,-66.59997771658736
